,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data,Aldi 46,Aldi 48,Aldi Inc 40,Aldi Inc 41,Aldi Inc 42,Aldi Inc 43,Aldi Inc 75,Bakers Supermarket 300,Bakers Supermarket 301,Bakers Supermarket 302,Bakers Supermarket 311,Bakers Supermarket 315,Bakers Supermarket 316,Bakers Supermarket 318,Bakers Supermarket 319,Bakers Supermarket 320,Bakers Supermarket 321,Benson Farmers Market Inc,Family Fare 774,Family Fare 776,Family Fare 779,Family Fare 780,Family Fare 784,Family Fare 785,Family Fare 788,Family Fare 795,Family Fare 797,Family Fare 799,Family Fare 800,Family Fare 811,Fareway Stores Inc 043,Fareway Stores Inc 049,Fareway Stores Inc 132,Fresh Thyme Farmers Market 903GHK,Fresh Thyme Farmers Market 904LAK,Fresh Thyme Farmers Market 905MIL,Huffman Produce,Hy-Vee 11 1478,Hy-Vee Food Store 1465,Hy-Vee Food Store 1466,Hy-Vee Food Store 1467,Hy-Vee Food Store 1469,Hy-Vee Food Store 1470,Hy-Vee Food Store 1471,Hy-Vee Food Store 1472,Hy-Vee Food Store 1474,Hy-Vee Food Store 1514,Hy-Vee Food Store 1535,Mary's Fruit & Vegetables,Nelson Produce,Omaha Farmers Market,Target 0532,Target Stores T- 0530,Target Stores T- 1537,Target Stores T- 1777,Target Stores T- 2010,Target Stores T- 2125,Target Stores T- 2326,Target Stores T- 2383,Trader Joe's 719,Vitamin Cottage Natural Food Market 1,Vitamin Cottage Natural Food Market 2,Walmart Neighborhood Market 3152,Walmart Neighborhood Market 3153,Walmart Neighborhood Market 3154,Walmart Neighborhood Market 3172,Walmart Neighborhood Market 3173,Walmart Neighborhood Market 4138,Walmart NEIGHBORHOOD MARKET 4139,Walmart SC 1637,Walmart SC 1671,Walmart SC 2847,Walmart SC 3267,Walmart SC 4358,Walmart SC 4600,Walmart SC 5141,Walmart SC 5361,Walmart SuperCenter 3151,Whole Foods Market,Wohlners Midtown Grocery And Deli LLC,Min Distance
612,1589,31,55,3500,2,3.11E+11,Block Group 2,G5030,S,335504,0,41.2314459,-95.9788288,0.029257505,3.60E-05,15000US310550035002,11.43049676,2.735963182,5.310512356,1.603233854,7.419155326,5.028725727,5.600647124,6.274038694,5.185621431,6.37922859,6.652089182,8.440858982,6.654982531,6.308482149,1.386213252,10.78416673,9.445128584,4.641754512,5.609409437,2.950242859,0.701098813,5.266084703,8.406558967,6.522408075,7.144240004,6.722478274,2.426714607,5.10535371,1.646450858,13.22357203,10.88324428,4.637369991,5.422624253,9.655819445,10.95481445,7.386001914,6.206131116,11.16820503,1.001952115,8.879577883,7.503822006,3.755415193,3.768846431,7.692546186,11.33616132,10.12446254,6.993728787,4.748799119,2.385833828,6.327072172,2.979836333,5.680183442,8.346710885,6.263949731,11.17757737,6.531131402,3.071279279,11.23328817,6.893276199,5.052693758,10.99245606,3.536000076,5.148923482,10.57004127,8.102630376,1.472800611,5.687848227,8.345568093,2.166206008,7.381032536,4.563844211,5.595835505,11.37066432,2.511485012,11.44716707,11.26034042,7.121405437,4.755867365,5.133811736,2.160373743,0.701098813
613,1590,31,55,7456,1,3.11E+11,Block Group 1,G5030,S,490783,0,41.2089689,-96.1158162,0.032035918,5.27E-05,15000US310550074561,6.69019017,5.623824944,9.588215899,8.184082385,1.876045472,10.48445739,6.514424672,8.993162255,7.816122401,1.875526149,7.731740012,5.75680577,11.54035238,11.00956476,7.307071715,4.102763881,4.299152372,8.759564135,1.790658223,6.353608278,6.604329255,6.111273474,2.154283933,5.612170274,11.52744776,11.58078947,8.057437849,4.421885312,8.897954603,6.203653579,3.634163795,5.165948619,6.30011625,5.892247158,4.241207367,1.748975242,8.96989277,4.877555942,6.757480267,1.625666753,6.960946415,3.785549842,5.527138576,3.973901852,4.089987286,5.944913912,6.8854263,2.734008073,9.663602008,1.008051382,10.12810649,4.849691628,5.826141608,8.996843502,4.424098868,9.009911638,5.890476647,6.583815172,0.454224324,3.515158285,4.209097412,5.438631443,5.983257645,3.310156024,10.99732944,6.44397866,3.66319696,5.719959698,7.947567216,7.79940621,5.423654319,10.03602089,4.572433267,5.361380449,5.269728786,6.648431516,0.289418099,8.992843947,4.30027989,8.769717941,0.289418099
614,1591,31,55,7463,3,3.11E+11,Block Group 3,G5030,S,578269,0,41.1939031,-96.1241531,0.032071677,6.21E-05,15000US310550074633,7.399010597,6.574191243,9.687189617,8.722131566,2.895136025,11.47940467,7.632892626,8.890047238,8.909004957,3.00227975,8.85755012,6.796753544,12.58771982,11.10488766,8.153556795,4.330362161,5.079255782,9.806239565,2.373845552,6.664731011,7.286528266,7.224229519,2.894519318,6.736602405,11.55120901,12.63016089,8.974629536,4.392951266,9.554228284,6.064985788,2.958184864,5.203062455,7.415958358,6.808931423,4.4365223,2.77282494,8.875393518,5.240452545,7.557147765,1.116650751,8.077073266,4.70443808,6.568699159,5.015306435,3.745240523,6.796360662,6.506644972,3.252646301,10.33635903,2.021168644,10.89839377,4.662252335,6.876188418,8.895614339,4.578867035,10.12356734,6.881615173,7.316396079,1.550976046,4.608107494,4.361756845,6.460635926,7.09355393,2.673880832,10.80979696,6.99204188,3.536525977,6.766083326,8.846450861,8.924409775,5.466238222,10.13520184,4.686270479,6.264837059,4.150632401,7.385262717,1.416193822,10.03821579,5.410071156,9.614736077,1.116650751
615,1592,31,55,7431,1,3.11E+11,Block Group 1,G5030,S,589354,0,41.3045218,-96.1311004,0.040273299,6.34E-05,15000US310550074311,2.911399577,6.640843402,13.98050977,10.92620339,4.771160116,9.057273711,4.177377429,14.11038016,5.58434561,5.106752726,4.098680497,1.025444363,9.118017564,15.26365598,8.374208625,5.559038976,3.104106615,7.074568365,7.254070724,10.5348336,9.035693067,4.312064587,4.898976333,2.877366197,16.00175536,9.117098754,8.224591796,10.00496669,10.79788041,7.633824697,8.353572248,10.44286656,4.241183796,1.25192026,5.680406162,4.897554364,14.06381122,4.950008326,8.391400924,7.293598222,2.494381629,6.392404035,5.616747939,2.696144626,7.559706324,1.773749917,12.85317919,7.698397074,11.28356427,6.320993216,10.96203907,10.66705731,1.064412926,14.10814435,5.846320499,5.651490776,6.336284359,2.707838236,6.390006835,4.882293878,5.844893771,5.840414827,4.379184938,8.082853019,16.21092088,9.623831451,9.584827321,1.106176109,8.327289614,3.440326043,10.63401187,14.37656693,6.024239571,6.934164775,11.35847884,2.682307534,6.393620014,7.249901429,4.39146951,9.353143573,1.025444363
616,1593,31,55,6400,3,3.11E+11,Block Group 3,G5030,S,322674,0,41.2714187,-96.0143405,0.041717731,3.47E-05,15000US310550064003,8.92156708,1.428214839,8.57276754,4.912369115,6.086738005,3.681779995,2.390522546,9.322418605,1.934857664,5.217957646,3.334858646,5.662826264,4.80579624,9.623440744,2.034780836,9.269946968,7.355930487,2.064580169,5.691175971,5.654197863,3.304557088,2.165132045,7.050985755,3.6226343,10.45316665,4.853950782,1.77045484,6.785389072,4.447319521,11.81113444,10.33093878,6.690296546,2.263332957,7.022865362,9.445038605,6.1114296,9.25914065,9.371172521,2.356327594,8.387321244,4.321154778,3.202620687,1.334626057,5.4684511,10.3870123,7.565798729,9.344673792,5.227011644,4.843927256,5.81637779,4.50167407,7.504440926,5.53579569,9.314538335,9.674572947,3.373215675,0.970026129,8.711196987,6.354605635,3.445586526,9.529898411,1.371794472,2.096388828,9.995494603,11.27340917,4.232796707,6.983580924,5.566881756,1.853707662,4.078767598,6.737774911,8.883897914,9.883686867,1.927030366,11.85703631,8.722449187,6.554971585,2.282782282,2.96817665,2.884733001,0.970026129
617,1594,31,55,5902,1,3.11E+11,Block Group 1,G5030,S,790681,0,41.296827,-95.9643654,0.042132546,8.50E-05,15000US310550059021,11.41565723,4.371345191,9.559346323,5.724505133,9.184011137,0.556807425,4.605568334,10.76612183,3.081946859,8.342789916,4.662839494,8.073895374,2.078746508,10.25497821,3.386794472,12.27671256,10.19000625,1.591279982,8.721535097,7.508509226,5.01975715,4.673218174,10.12920126,6.117082433,11.12044299,2.146315625,2.257913659,9.319153801,4.599602691,14.81418548,13.46123877,9.022073755,4.636555107,9.491378108,12.45036522,9.215834834,10.69633128,12.28089378,4.111781293,11.51619313,6.196601721,6.243068703,4.45242206,8.31828,13.49208653,10.07438202,11.52203394,8.145924057,4.462991292,8.932602951,3.397045316,9.984410453,7.919819532,10.75480412,12.67839476,3.474857909,4.042734157,11.20185892,9.477462697,6.564033593,12.54687697,4.501752432,4.695404795,13.1257217,12.44831908,5.994942442,9.693996127,7.985199908,2.494756539,5.451760175,8.99761283,9.750069813,12.88902761,4.758574508,14.90524596,11.19859912,9.680527041,1.420005015,6.008916817,2.568616561,0.556807425
618,1595,31,55,1900,2,3.11E+11,Block Group 2,G5030,S,234594,0,41.251102,-95.9444502,0.02170555,2.52E-05,15000US310550019002,12.74826809,4.123243387,6.340952371,2.659519338,9.257346446,3.591186077,6.245037984,7.707063421,5.258673106,8.246212683,6.936660133,9.537940811,5.252584039,6.947784611,2.182387756,12.60913998,10.998152,4.144638997,7.761501636,4.954158412,2.933902164,6.053560622,10.25707425,7.504907483,7.812470298,5.32425412,2.169604979,7.314580694,1.361676796,15.10673228,12.99095831,6.788778688,6.141451672,10.87414201,12.78322989,9.243410236,7.636017405,12.88021002,2.609513339,10.9802233,8.155609095,5.657505259,4.914695585,9.147785113,13.35134132,11.39993262,8.9639239,6.939233002,1.158703361,8.376971375,0.766276608,7.854347947,9.415574868,7.694311887,13.01076166,6.284675516,4.200356227,12.54082494,8.95052338,6.696980664,12.83900653,4.7712476,5.984829548,12.67041303,9.241256942,3.627972282,7.92468246,9.441625892,2.038608773,7.741545038,6.685016195,6.492809388,13.2117322,4.154653015,13.68326886,12.5567862,9.17704076,4.147159477,6.536772585,1.043957986,0.766276608
619,1596,31,55,7452,3,3.11E+11,Block Group 3,G5030,S,1491293,188327,41.2179246,-96.1850263,0.080865162,0.000180354,15000US310550074523,5.049657498,8.692330188,13.18597196,11.77371923,3.517237871,13.21497364,8.501815046,12.456113,10.05314984,4.469469852,9.382667152,6.147835381,13.97643045,14.6077267,10.55393693,1.221802876,3.498281492,11.29123181,5.435487981,10.00024072,10.09995798,8.233142288,2.553856631,7.144478603,15.08752698,14.0033305,11.11976836,7.927514829,12.39008255,2.556503359,1.978719993,8.717564059,8.35696336,5.414076212,1.208154773,3.503500491,12.44018089,2.228255117,10.10134202,2.469690813,8.098793175,7.046242606,8.266488534,4.774876796,0.96182698,5.095588925,10.04269536,6.376742576,13.1307354,4.471121565,13.45768729,8.231320609,6.29272467,12.46142184,1.224505056,10.91877603,8.815288646,5.061322091,3.941042198,6.171434611,1.053275335,8.273483932,8.156044284,1.833917914,14.37950436,10.04061638,7.091312095,6.169603893,11.0606662,9.132915079,8.979813287,13.63459418,1.240815413,8.560244015,5.358117305,5.136596422,3.720701932,11.52277454,6.675498493,11.98476475,0.96182698
620,1597,31,55,6806,2,3.11E+11,Block Group 2,G5030,S,483283,0,41.2460622,-96.0286964,0.029993096,5.19E-05,15000US310550068062,8.651659164,0.481244309,7.449317558,4.267823981,4.875095538,5.396390828,3.314925857,7.909132532,3.632339507,3.878306934,4.604344664,5.7082175,6.664451223,8.659393943,2.214198637,8.221999264,6.70155048,3.961919316,3.881698095,4.183537053,2.365576151,2.8825802,5.874759035,3.884988493,9.435195365,6.716216804,2.858783076,4.925022871,4.353362907,10.72418139,8.813060253,4.906619991,3.086093032,6.88620382,8.396151883,4.865887102,7.851399144,8.510598406,1.882373097,6.81869794,5.051836558,1.423216218,1.283342931,4.919457972,9.042536406,7.34756634,7.579664328,3.341335105,4.992198011,4.190624879,5.132599055,5.653175165,5.625114046,7.903355822,8.623807305,5.092112347,0.96295433,8.454483805,4.757369304,2.328536979,8.453029267,1.006946614,2.733730086,8.482430686,9.94948697,3.005644514,5.084683022,5.6143064,2.754899016,5.189145379,4.985215484,7.816127354,8.825139604,0.267763002,10.06512989,8.481720595,4.974527911,4.174772592,2.358303762,3.639068659,0.267763002
621,1598,31,55,7457,3,3.11E+11,Block Group 3,G5030,S,217902,0,41.2069966,-96.0653427,0.023173368,2.34E-05,15000US310550074573,8.474266938,3.781338015,7.136825516,5.576246548,3.533758165,8.673714223,5.805128215,6.801965404,6.679328233,2.648994791,7.164881945,6.534446219,9.964519703,8.546109725,5.085624992,6.591936099,6.103126057,7.240471939,0.84216194,3.776544435,4.103065975,5.33623386,4.332880032,5.51962002,9.130144713,10.01573248,6.013487064,2.455977172,6.368405829,8.81369937,6.118369718,2.966736988,5.557784659,7.188342787,6.745268427,3.440888106,6.766766443,7.234421589,4.441281692,4.139866777,6.948203167,2.015884448,4.147958161,4.976319413,6.706947912,7.435160992,5.310101542,0.153560587,7.150200961,1.859004372,7.738723573,3.126796734,6.536587144,6.802773309,6.945730101,8.073624556,4.207595196,8.323570526,2.33022725,2.906857293,6.737353247,3.950204371,5.178882448,5.81547928,8.884747256,3.836559494,2.13322981,6.464811169,5.851644828,7.502837615,3.190432249,7.578935382,7.111526627,3.36225245,6.827400906,8.375731244,2.544517799,7.459299899,3.716273501,6.52771339,0.153560587
622,1599,31,55,5902,2,3.11E+11,Block Group 2,G5030,S,790495,0,41.2913835,-95.9643544,0.042086606,8.50E-05,15000US310550059022,11.40977468,4.114414067,9.185952681,5.349214619,9.018553906,0.857837408,4.586191858,10.39035427,3.119738319,8.154293381,4.752923172,8.068966082,2.450124489,9.890069282,3.036104905,12.15338682,10.11282916,1.647303048,8.456805584,7.142351327,4.659673616,4.615827182,9.974733629,6.083516688,10.75556541,2.518263432,1.915616362,8.983354472,4.231457692,14.69378688,13.25882127,8.673010796,4.597003171,9.483820424,12.32768245,9.045804479,10.32055386,12.18772482,3.764031149,11.30147297,6.250105847,5.989222847,4.270160558,8.232460572,13.32237636,10.06204031,11.16119998,7.858489359,4.114420918,8.704077786,3.081264543,9.643086033,7.918232163,10.37902872,12.55641354,3.661811769,3.815794302,11.19602057,9.25463335,6.382543513,12.42003628,4.299316803,4.625293275,12.92381688,12.07399026,5.630757527,9.37386177,7.978588731,2.144700747,5.554163422,8.644572691,9.378855729,12.76665584,4.480200194,14.6385904,11.19528816,9.460929694,1.518830144,5.86370517,2.193752567,0.857837408
623,1600,31,55,6101,2,3.11E+11,Block Group 2,G5030,S,353654,0,41.3129037,-95.980842,0.033078741,3.80E-05,15000US310550061012,10.65991733,4.760189104,10.78342798,6.924819037,9.038635249,1.4585463,4.036867888,11.89219549,2.435814878,8.307182418,3.718137281,7.351290715,1.523065086,11.54972872,4.306294192,11.93015972,9.690579767,1.289683467,9.027522368,8.473670605,5.95993066,4.239474285,9.926558537,5.536390559,12.4145714,1.557628826,3.199811204,10.01954243,5.887763428,14.43984982,13.43057968,9.820858186,4.139268876,8.758699019,12.09998174,9.088870993,11.82361394,11.82067903,4.984024812,11.55516793,5.320442052,6.545892166,4.517286551,7.876289015,13.32184535,9.351365757,12.40678257,8.575997849,5.820030444,9.063739319,4.791705662,10.71785771,7.188548162,11.88171218,12.32359325,2.28844145,4.319886749,10.44760626,9.575146685,6.538387605,12.21180551,4.647177808,4.307730711,13.09510531,13.6514806,6.956286019,10.29010994,7.269633311,3.459877115,4.443380306,9.828257712,10.99977533,12.53419366,5.2287603,15.16864711,10.43618062,9.761002383,1.067514065,5.85245199,3.814420629,1.067514065
624,1601,31,55,5000,1,3.11E+11,Block Group 1,G5030,S,190856,0,41.2658964,-95.963992,0.01809327,2.05E-05,15000US310550050001,11.56205073,3.252448437,7.438642828,3.592270108,8.441266028,2.54463142,4.909762726,8.631460099,3.832498645,7.478058424,5.519751276,8.2918368,4.198274763,8.189929197,1.570774143,11.7357963,9.950469242,2.715322682,7.360710285,5.450443828,3.032577233,4.766161501,9.434481626,6.248698965,9.054423779,4.267656555,0.875733514,7.470961773,2.532350457,14.26472696,12.43358494,7.082729704,4.83001617,9.661054595,11.91113247,8.444496304,8.561577622,11.91669322,2.26957978,10.43283402,6.792581115,5.023553946,3.830416439,8.071023743,12.66187648,10.20608973,9.492640526,6.643918336,2.576109363,7.802192296,1.902017025,8.093989474,8.160557923,8.620068594,12.14061732,4.849150065,3.173250441,11.3515835,8.372957715,5.803158302,11.98196094,3.74435498,4.715904766,12.10421439,10.32107475,3.960605883,7.950324272,8.196324435,0.883884941,6.328906132,7.030100194,7.643646237,12.34656035,3.448042259,13.47206109,11.36253162,8.592857125,2.733240399,5.499627266,0.454665482,0.454665482
625,1602,31,55,7458,2,3.11E+11,Block Group 2,G5030,S,427097,2704,41.2090452,-96.0502764,0.034358196,4.61E-05,15000US310550074582,8.969954597,3.268290355,6.525819836,4.784792539,4.138680859,8.07254561,5.628222764,6.347324726,6.330777762,3.173737638,6.99303886,6.789212713,9.426259934,7.919324873,4.385770752,7.305347675,6.641876205,6.751117029,1.634451176,3.093437425,3.320887356,5.156067158,5.000325314,5.555011966,8.540659591,9.480413555,5.363396712,2.34031118,5.576834659,9.571508585,6.913519126,2.637828093,5.379401243,7.570113019,7.462708002,4.058366016,6.306168602,7.903833631,3.715871443,4.934265288,6.957174947,1.733572998,3.806901484,5.351056467,7.492137407,7.865038088,5.189630556,0.729123808,6.360424235,2.577144018,6.973561013,3.069940867,6.772256283,6.346571958,7.66821521,7.762684003,3.740925748,8.808670523,3.084956893,2.987359614,7.462981508,3.577112782,4.995712469,6.610759856,8.446850922,3.04442875,2.316337701,6.712431977,5.185778005,7.408845824,2.82078624,6.961324624,7.83960996,2.800877305,7.521044902,8.856694102,3.305213026,6.961698783,3.708098988,5.808134694,0.729123808
626,1603,31,55,2900,1,3.11E+11,Block Group 1,G5030,S,561014,0,41.201583,-95.9632694,0.03480149,6.02E-05,15000US310550029001,13.03136296,4.693444024,3.096728663,0.896495208,8.555341711,6.964197597,7.70083292,4.196106974,7.3936181,7.525941198,8.819820766,10.26305736,8.631018506,4.134348738,3.597895643,11.82633174,10.86875522,6.828860017,6.151836157,1.856564386,2.262999298,7.329329129,9.481712787,8.461723612,4.953062002,8.7011218,4.578206916,4.524776537,2.228316435,14.12046411,11.33157197,3.795942502,7.504374081,11.36858661,11.98749792,8.493789934,4.125793323,12.36212336,3.146905123,9.410308665,9.560617267,5.083914293,5.756953652,9.266876326,12.01304602,11.7841745,5.533664436,5.2083696,2.869129191,7.120774658,4.044548932,4.861364498,10.18843683,4.184337116,12.19756202,8.74569394,5.119599008,12.84609247,7.633739977,6.579020187,11.9956102,5.497025075,7.198579104,11.04840023,5.917956514,1.66454643,5.330393441,10.17070207,4.320153414,9.524478633,3.611084761,3.384593282,12.37378366,4.325849677,11.22848869,12.88175739,7.853140463,6.928734319,6.87259609,4.015285506,0.896495208
627,1604,31,55,5300,3,3.11E+11,Block Group 3,G5030,S,281205,0,41.2754424,-95.9693953,0.022347174,3.02E-05,15000US310550053003,11.20161144,3.257385282,8.133153156,4.277887598,8.361196644,1.972524137,4.448673199,9.287901693,3.238969572,7.438184608,4.935805785,7.894340498,3.578101881,8.902654829,1.92623486,11.59758762,9.702879389,2.025040745,7.52921386,6.011047781,3.531734612,4.361648026,9.342062842,5.857158783,9.766781724,3.645524131,0.85383861,7.889153176,3.247953162,14.1365712,12.47920357,7.556872961,4.397899153,9.285647256,11.77291823,8.37520076,9.218483058,11.71840047,2.656706185,10.49499583,6.28211624,5.108888083,3.642451563,7.814606106,12.63170091,9.844463339,10.03169174,6.875232014,3.273096316,7.872140241,2.474314948,8.538629899,7.755648032,9.276862834,12.00263382,4.168993024,3.063620603,10.98939582,8.435181844,5.70689389,11.85301701,3.607164874,4.331869374,12.14653914,11.00830467,4.49982866,8.310461211,7.800108995,1.046746136,5.749378726,7.523047947,8.346098014,12.21086329,3.550225479,13.69084566,10.99621487,8.649218483,2.027347463,5.305486991,1.170567698,0.85383861
628,1605,31,55,7407,2,3.11E+11,Block Group 2,G5030,S,456184,0,41.2375892,-96.1042852,0.030256068,4.90E-05,15000US310550074072,5.556001132,4.291818755,9.949916658,7.74852861,0.907398753,8.876319552,4.529863388,9.720891515,5.931600847,0.28625997,5.69632048,3.862663133,9.773509448,11.33577447,6.181935876,4.268209349,3.214253682,7.021248458,2.46306,6.491662197,5.932794235,4.158692761,1.907180595,3.548768332,11.9678775,9.807825601,6.712752807,5.329657054,8.171356037,6.756963808,5.180270278,5.890318413,4.331035381,4.306520241,4.44097936,0.904319536,9.684261968,4.658780258,5.783735581,3.362249917,4.899478606,2.773568063,3.886882491,2.144090519,5.167563886,4.518874213,8.114026885,3.077723795,8.87390802,1.50124975,9.099320817,5.939372378,3.9055885,9.721350058,4.666857881,7.036180971,4.409968367,5.401852089,1.689294669,1.775393237,4.490786834,3.875098232,4.045349719,4.844989785,11.80763559,6.090815148,4.808597116,3.811119947,6.656521887,5.736850394,6.11465123,10.38288516,4.86536056,4.195541829,7.303724865,5.453101064,1.776898423,7.255593172,2.401590044,7.594305189,0.28625997
629,1606,31,55,7505,1,3.11E+11,Block Group 1,G5030,S,80519158,1002237,41.3465244,-96.2439752,0.486926452,0.008770801,15000US310550075051,4.924074014,13.15040241,20.25848443,17.41384566,9.937968303,15.21510975,10.64304764,20.1594094,11.89108206,10.72101912,10.24010549,7.444914716,14.90354939,21.59521775,14.90597824,8.220519453,7.334681302,13.34424517,12.8376035,16.77576971,15.51058896,10.82475908,9.441383365,9.409139201,22.28910101,14.88404577,14.7221036,15.7453222,17.32846558,8.406539486,11.33061706,16.33420173,10.73549007,6.317170942,8.194217868,10.05227812,20.1211506,7.197834151,14.90972403,11.39971934,8.78208767,12.66354392,12.14129418,8.499262613,10.04157652,5.963269751,18.43424494,13.52221449,17.81312026,11.72839534,17.45209568,16.30729953,7.540441436,20.15946376,8.169406184,11.55238766,12.86412355,5.056916557,11.54229083,11.13265525,8.339884525,12.35751469,10.90088757,11.22235403,22.25038137,16.02466067,15.13369619,7.540117889,14.83760863,9.44785292,16.55912617,20.67425436,8.188812358,13.41170804,14.72125685,5.000690754,11.43999066,13.48649381,10.80639581,15.85509991,4.924074014
630,1607,31,55,6804,1,3.11E+11,Block Group 1,G5030,S,2636908,45853,41.2422698,-96.0734227,0.080681311,0.00028816,15000US310550068041,6.667229253,2.65886465,8.853548143,6.283086589,2.540892507,7.348576933,3.50118897,8.877844127,4.66287813,1.573548425,4.822500747,4.212206475,8.358607476,10.19197493,4.550301134,5.886299512,4.515960902,5.579110177,2.519572511,5.372818325,4.413361768,3.055380035,3.539832961,3.049105643,10.88414515,8.398505406,5.089822188,4.865491774,6.599914676,8.388234642,6.662823117,5.22757996,3.26490011,5.095185599,6.060250905,2.537127065,8.832459812,6.206432233,4.176089088,4.728635001,4.479589609,1.28927909,2.35722541,2.917391494,6.767374885,5.456642842,7.734975285,2.604016971,7.281720422,2.235062354,7.469285837,5.568392173,4.188458434,8.875935208,6.287659779,5.930633147,2.805955162,6.48647791,2.730111604,0.44100573,6.116333112,2.299278046,2.910441867,6.32740578,10.97948651,4.708801248,4.603377357,4.132823939,5.026627534,5.080095919,5.408318573,9.268386471,6.488641031,2.570639611,8.38333285,6.525278974,2.915950857,5.812814543,1.288147913,5.959709433,0.44100573
